basis,dataset,deploy_mse,initial_risk,lambda,max_hazard,mean_gain,mean_hazard,method,seed,terminal_risk,val_directional_gain,val_mse,volatility
standard,Air Quality,0.427042543888092,0.4273297488689422,0.0,0.7978522852910875,0.0743668327573686,0.1750166721484112,standard,8,0.1303421258926391,0.0187495285067065,0.5816845893859863,0.056002119383025
standard,Air Quality,0.3779805898666382,0.3001631498336792,0.0,0.746667945151965,0.0746047717286273,0.1817541214745018,standard,9,0.1395032107830047,0.0302472895589368,0.4091055989265442,0.0507212284984188
oracle_deployment,Tetouan,43575536.0,39141832.0,0.0003,0.1543945935275898,0.0154232064572473,0.093963600237975,dtr,0,20466126.0,0.0284230691161963,27305776.0,166098954991747.22
oracle_deployment,Tetouan,106161080.0,124696976.0,0.0003,0.3129760121469837,0.0216411255920926,0.1404549185511278,dtr,1,15903200.0,0.0389569565002384,65420692.0,3874789315311341.5
oracle_deployment,Tetouan,55389140.0,75216360.0,0.0003,0.1289910024961635,0.0093968522269278,0.065243684893571,dtr,2,11532618.0,0.0204738317861583,35519568.0,1267476004642275.8
oracle_deployment,Tetouan,247763104.0,318147136.0,0.0003,0.90235474275522,0.0478183650411665,0.3220644070416467,dtr,3,12705371.0,0.1039739012283922,80924392.0,3.188501541591409e+16
oracle_deployment,Tetouan,44146532.0,40720780.0,0.0003,0.2515618521610051,0.0168343942301968,0.114339662729589,dtr,4,15786059.0,0.0267726783191137,43188528.0,377194381381197.94
oracle_deployment,Tetouan,48420660.0,67747568.0,0.0003,0.1290331781034766,0.0054693005125348,0.0437274250536072,dtr,5,15354213.0,0.0176480869628584,39006612.0,731006493643590.9
oracle_deployment,Tetouan,30128390.0,44901420.0,0.0003,0.1041852145856639,0.0075870810542255,0.0444981193966204,dtr,6,14395144.0,0.0130249784618127,28773634.0,260751704252092.84
oracle_deployment,Tetouan,229568256.0,268690272.0,0.0003,0.7918222465203811,0.044174388051033,0.3066299519097328,dtr,7,13230376.0,0.0648618094039528,79468376.0,2.524102659649422e+16
oracle_deployment,Tetouan,25385874.0,41748316.0,0.0003,0.0662377220783003,0.0043982151352489,0.0303272490134265,dtr,8,11249254.0,0.0114298902031285,29509230.0,225677042331997.0
oracle_deployment,Tetouan,52518296.0,27535550.0,0.0003,0.2916439870632102,0.0187918909359723,0.1318948394139333,dtr,9,26174588.0,0.0312070218754596,18441374.0,436916637403576.56
oracle_deployment,Tetouan,30246982.0,35363732.0,0.001,0.0904467699047677,0.0071285049586246,0.0480653069172366,dtr,0,16459712.0,0.0291816550688665,36157876.0,119517538964670.69
oracle_deployment,Tetouan,183111520.0,211175072.0,0.001,0.5552983958122115,0.036603064276278,0.2363740437543694,dtr,1,18604264.0,0.0667066110776421,87687552.0,1.4291382752441848e+16
oracle_deployment,Tetouan,39835252.0,46312412.0,0.001,0.1344650118010541,0.0094121258395413,0.0642579402296271,dtr,2,12559068.0,0.0153120637740702,33129844.0,454407917658250.3
oracle_deployment,Tetouan,199453856.0,269681856.0,0.001,0.5705294950355076,0.0349544228520244,0.2270210155840612,dtr,3,9747659.0,0.0909146949893138,87319192.0,2.1455051807541224e+16
oracle_deployment,Tetouan,35425392.0,47015024.0,0.001,0.1516817742360675,0.0102349204632143,0.0651950426120438,dtr,4,14380091.0,0.0225369795912601,41732536.0,265982325656753.47
oracle_deployment,Tetouan,54550360.0,69164288.0,0.001,0.1402555212676265,0.00755269274426,0.0587001817807024,dtr,5,12011753.0,0.0173524254033908,36910028.0,1066626536624764.6
oracle_deployment,Tetouan,39639192.0,58656464.0,0.001,0.1070785772150041,0.0075184778155138,0.0481913775442384,dtr,6,13428316.0,0.0154063092147717,30356254.0,570013887756933.5
oracle_deployment,Tetouan,490976544.0,504792448.0,0.001,2.231651211195228,0.1052331576744715,0.7472768031246768,dtr,7,24388204.0,0.1257295372924735,120143728.0,1.0846759637966526e+17
oracle_deployment,Tetouan,30336602.0,51523208.0,0.001,0.0639303249582498,0.0042101291473954,0.0275901661015189,dtr,8,14908848.0,0.0151009643908406,37324336.0,273867059743095.7
oracle_deployment,Tetouan,33762192.0,16829266.0,0.001,0.2576150182076123,0.0165999035816639,0.1182202521122828,dtr,9,18731914.0,0.0257690468148238,19735666.0,201189109959585.88
oracle_deployment,Tetouan,49203740.0,57051048.0,0.003,0.145484014826617,0.0148497143139441,0.0912035831788851,dtr,0,21853818.0,0.0336493816369218,34377308.0,258655886829912.53
oracle_deployment,Tetouan,155886192.0,189318448.0,0.003,0.4607863529857438,0.028184783955415,0.1897479024305925,dtr,1,16055817.0,0.0633662566678337,85525152.0,1.0103241801747472e+16
oracle_deployment,Tetouan,29590078.0,42977100.0,0.003,0.0866585540075761,0.0068293822308381,0.0446518032168428,dtr,2,14599749.0,0.0158163489186915,30866218.0,189084023140979.47
oracle_deployment,Tetouan,260305472.0,328894336.0,0.003,0.8405700982498546,0.0532621200351665,0.3331971967262339,dtr,3,14560668.0,0.1237505180913893,98138352.0,3.493005930353989e+16
oracle_deployment,Tetouan,40053520.0,34953104.0,0.003,0.2411900707562066,0.0140469445226093,0.0988950428853945,dtr,4,14624659.0,0.0258062155628899,36546644.0,343057602835998.2
oracle_deployment,Tetouan,62594232.0,72856488.0,0.003,0.2362204699145625,0.0104585204583903,0.0800759146372653,dtr,5,17164378.0,0.0188038993036486,36155880.0,1217753637030156.0
oracle_deployment,Tetouan,33612028.0,42270940.0,0.003,0.1397256406093215,0.0088794778566807,0.0569952762222586,dtr,6,17335850.0,0.0130305527378626,28580076.0,215156643540516.53
oracle_deployment,Tetouan,355036608.0,334900000.0,0.003,1.6033779969994073,0.083577102360626,0.60080799955731,dtr,7,23829860.0,0.0862455731206904,97158168.0,5.599624297019305e+16
oracle_deployment,Tetouan,17789468.0,24181616.0,0.003,0.0526462664079855,0.0038861034360403,0.0252437842414357,dtr,8,12984642.0,0.0127232388537275,29247984.0,33644647319613.887
oracle_deployment,Tetouan,25672182.0,14089210.0,0.003,0.1225204545952252,0.0090160553033153,0.0621122254441532,dtr,9,21068854.0,0.0185420631358098,25583720.0,50760113020589.336
oracle_deployment,Tetouan,33173432.0,25164866.0,0.01,0.1400374288590302,0.0107760654451946,0.0690125663933271,dtr,0,20419036.0,0.0277639429588786,27706418.0,65286735857739.23
oracle_deployment,Tetouan,106713112.0,155595968.0,0.01,0.2229869465920076,0.013636329366515,0.0910627948274954,dtr,1,11344699.0,0.0451871953863915,71249200.0,5511899499712237.0
oracle_deployment,Tetouan,43573964.0,58528432.0,0.01,0.1216068837399508,0.0088242371566593,0.0600377597382096,dtr,2,9736729.0,0.0152164258619258,38358620.0,736265903755206.1
oracle_deployment,Tetouan,154987552.0,210000048.0,0.01,0.4728657630498252,0.0266571358467141,0.1718347919012251,dtr,3,11958498.0,0.0677430245937111,73568320.0,1.2482768950670534e+16
oracle_deployment,Tetouan,41648980.0,52474348.0,0.01,0.1622457872982215,0.0094335377992441,0.0656097261888345,dtr,4,13737493.0,0.0230468180987352,46977048.0,392732781696706.56
oracle_deployment,Tetouan,29544426.0,42063680.0,0.01,0.0876875432035584,0.0042597761688133,0.0301226480972893,dtr,5,17068834.0,0.0095822511610654,27747452.0,169537356529803.56
oracle_deployment,Tetouan,35553684.0,46920688.0,0.01,0.0922059382896856,0.0078932704248776,0.0482525594549767,dtr,6,15581490.0,0.0161559715398836,32544316.0,321278056502059.2
oracle_deployment,Tetouan,133325232.0,169863728.0,0.01,0.3948282597668491,0.0190654171165078,0.1356049435072087,dtr,7,10602397.0,0.0353699103947762,66183304.0,8228599124264034.0
oracle_deployment,Tetouan,16975480.0,24419382.0,0.01,0.038449762181069,0.0029704218419889,0.0200621808973952,dtr,8,11515292.0,0.0132368565732121,25275912.0,48726159718222.25
oracle_deployment,Tetouan,86903344.0,78821080.0,0.01,0.3683520735621815,0.0248544341884553,0.1870724147736646,dtr,9,23239376.0,0.0494245967008377,36710580.0,2757809853001252.0
prospective_predeployment,Tetouan,28797400.0,32481030.0,0.0003,0.0847183387410482,0.008104592639332,0.0527378359828136,dtr,0,16736616.0,0.0330905432800994,37373308.0,77343556216617.89
prospective_predeployment,Tetouan,242058016.0,262490464.0,0.0003,0.8919725669229301,0.0588154084980487,0.3756199709794332,dtr,1,20905462.0,0.0929952898420705,103964608.0,2.449067026958339e+16
prospective_predeployment,Tetouan,54576324.0,84384576.0,0.0003,0.1360974521306059,0.0092057774309068,0.0622323926035751,dtr,2,9727927.0,0.0249308224475666,38243328.0,1477985796813364.2
prospective_predeployment,Tetouan,170423904.0,244003504.0,0.0003,0.5285899254305396,0.0290197739377617,0.1903401245184504,dtr,3,10563205.0,0.0911548014981282,71042552.0,1.5892035089356762e+16
prospective_predeployment,Tetouan,41442284.0,40909888.0,0.0003,0.2727633448159487,0.0153328940893212,0.1020031280299249,dtr,4,15745849.0,0.0214923188931737,37953656.0,304562738450789.25
prospective_predeployment,Tetouan,135393056.0,181461232.0,0.0003,0.3626339283787431,0.0167631779331713,0.1361299348033523,dtr,5,11123849.0,0.0426738113164901,64624944.0,8100132846896864.0
prospective_predeployment,Tetouan,48463612.0,72747160.0,0.0003,0.098095671314804,0.009301197870324,0.0576270667891157,dtr,6,14287107.0,0.0384813436664953,38869320.0,1016260655377877.6
prospective_predeployment,Tetouan,279539168.0,328351264.0,0.0003,1.023380810429986,0.05095629246595,0.3592558839684014,dtr,7,13608265.0,0.0734120541148715,97548920.0,3.798251225996836e+16
prospective_predeployment,Tetouan,30328560.0,50639376.0,0.0003,0.0728762221663564,0.0063294072945912,0.0389914925016464,dtr,8,16633431.0,0.0268071587375604,42733236.0,251678383984309.25
prospective_predeployment,Tetouan,40628880.0,26111898.0,0.0003,0.244683159128225,0.0134654496020327,0.0963697250718494,dtr,9,23031136.0,0.0277076354063708,24701658.0,188064116988176.53
prospective_predeployment,Tetouan,63557072.0,98847744.0,0.001,0.1723257472734516,0.012039728462696,0.0837266098217126,dtr,0,21050538.0,0.0430259629676902,51955608.0,1547099525010357.0
prospective_predeployment,Tetouan,266448896.0,335173056.0,0.001,0.7338106168325699,0.0475240936502814,0.3206847533925524,dtr,1,21638854.0,0.1121769920941476,111140760.0,3.139051478389688e+16
prospective_predeployment,Tetouan,45005988.0,67575760.0,0.001,0.1005867489311862,0.0073632371301452,0.0491852306295597,dtr,2,11055559.0,0.0209219741256727,36816060.0,949896250083058.8
prospective_predeployment,Tetouan,166752832.0,207585664.0,0.001,0.4756387012986016,0.031807548366487,0.2079458316663734,dtr,3,13183056.0,0.0920602651024559,77784672.0,1.441493829000332e+16
prospective_predeployment,Tetouan,54227840.0,61985816.0,0.001,0.2247198755717259,0.0120031467328468,0.092143075702513,dtr,4,14473682.0,0.0246957284288111,44543688.0,937967256288590.0
prospective_predeployment,Tetouan,52899912.0,64511576.0,0.001,0.142864427431145,0.0071266801872601,0.0556803319570571,dtr,5,14480215.0,0.017205934886751,35365468.0,841954511759331.0
prospective_predeployment,Tetouan,109446384.0,182499696.0,0.001,0.2694899079819414,0.0232444405555725,0.1304383931392804,dtr,6,14572929.0,0.0804283305161203,68980296.0,7481164416844552.0
prospective_predeployment,Tetouan,199351248.0,213462448.0,0.001,0.8282630460599871,0.0404970824408034,0.292129777657058,dtr,7,14316026.0,0.0527646042175848,72165448.0,1.6988965124782624e+16
prospective_predeployment,Tetouan,16964866.0,19696068.0,0.001,0.06649368000001,0.0035851896585275,0.0262007659370251,dtr,8,14583436.0,0.0153727756511209,29561030.0,25418274603739.25
prospective_predeployment,Tetouan,47338896.0,42416500.0,0.001,0.2696720335270076,0.0194316731455425,0.127848834918412,dtr,9,21461472.0,0.0521323157572789,24802268.0,222580898200254.25
prospective_predeployment,Tetouan,41432320.0,37380024.0,0.003,0.1721437390809658,0.0153706626345713,0.091345595524405,dtr,0,22295010.0,0.0331645751260017,34112420.0,106384934371247.69
prospective_predeployment,Tetouan,278824768.0,331141888.0,0.003,0.7853846207146782,0.0589407356455922,0.3570301095622901,dtr,1,17518992.0,0.1147480811143399,110741472.0,3.747846102550778e+16
prospective_predeployment,Tetouan,28007386.0,51595816.0,0.003,0.0753342966316881,0.0052956702032436,0.0337286554375765,dtr,2,10377530.0,0.0177047838387376,32852840.0,358324663356094.2
prospective_predeployment,Tetouan,151238880.0,227896816.0,0.003,0.4930880985206844,0.0263926396146416,0.1657277034362204,dtr,3,13054730.0,0.0846133233202394,68970288.0,1.2766581605889326e+16
prospective_predeployment,Tetouan,36529584.0,51574248.0,0.003,0.1470014720187306,0.0086616964157049,0.0571868983509468,dtr,4,13291265.0,0.0185614482572604,42664292.0,342599430484218.06
prospective_predeployment,Tetouan,36873536.0,51111272.0,0.003,0.1032019919254515,0.004412281132924,0.0345783730807266,dtr,5,12440341.0,0.014777065775542,34644340.0,397504757134349.5
prospective_predeployment,Tetouan,29899808.0,48017376.0,0.003,0.1105557658103147,0.0071413215094556,0.0455359788258621,dtr,6,14996602.0,0.033215542586829,35251908.0,274598642376473.9
prospective_predeployment,Tetouan,88124064.0,91500744.0,0.003,0.3679218371695064,0.0188144384883344,0.1364430401733699,dtr,7,13769842.0,0.0297373457793112,48859728.0,3199329429216822.0
prospective_predeployment,Tetouan,30027642.0,44794964.0,0.003,0.0774007993616462,0.0060001565919568,0.0363417650997316,dtr,8,17581450.0,0.0226617580948088,38598340.0,187674582000239.56
prospective_predeployment,Tetouan,18198750.0,12023135.0,0.003,0.1041337819106579,0.0074491104266295,0.0459811738615781,dtr,9,19629892.0,0.0199793593479635,23769628.0,42634047621318.914
prospective_predeployment,Tetouan,30582310.0,29351748.0,0.01,0.1197025428743445,0.0102610174411286,0.0671080327523433,dtr,0,19861128.0,0.0264293002897707,31167796.0,33574930124355.55
prospective_predeployment,Tetouan,83242248.0,107063112.0,0.01,0.2123441073756342,0.0140023305236051,0.0964480126483008,dtr,1,13714470.0,0.0377135576310487,57591336.0,2359425603653338.5
prospective_predeployment,Tetouan,48069996.0,65449544.0,0.01,0.0949963541881988,0.0089206659855941,0.0588893763501342,dtr,2,10977052.0,0.0192251439411566,38694392.0,901414365098941.0
prospective_predeployment,Tetouan,126881832.0,175313904.0,0.01,0.3737964943547641,0.0227091914663712,0.1428388286784352,dtr,3,12477732.0,0.0563795571444464,58777816.0,9014783931056598.0
prospective_predeployment,Tetouan,44080544.0,42058176.0,0.01,0.2072233462403485,0.0138793960213661,0.0920970078609808,dtr,4,15026950.0,0.0173283354506466,42034024.0,419230675414504.0
prospective_predeployment,Tetouan,50840004.0,65080052.0,0.01,0.1099274041933995,0.0058105176625152,0.0449604070798719,dtr,5,14165859.0,0.0167368799515869,37315672.0,834578037798843.9
prospective_predeployment,Tetouan,35636952.0,50990812.0,0.01,0.0880789035423306,0.0067329088536401,0.0421471403322179,dtr,6,15539913.0,0.0212211624222157,31775780.0,362217159909419.25
prospective_predeployment,Tetouan,222829968.0,262365680.0,0.01,0.8308203525698451,0.0401523673596481,0.2877007012709066,dtr,7,16103936.0,0.0499211630643174,76042328.0,2.2025290085031948e+16
prospective_predeployment,Tetouan,19998422.0,26287510.0,0.01,0.0452089602029458,0.004669996133695,0.0287934848926391,dtr,8,13762353.0,0.0174733844529735,32506370.0,43889946423612.9
prospective_predeployment,Tetouan,23708016.0,17827356.0,0.01,0.1442054103261849,0.0109449613373726,0.0709604844773658,dtr,9,18221772.0,0.0238137575908002,37189716.0,35296626416162.336
random_control,Tetouan,34004488.0,26669238.0,0.0003,0.1340254996730177,0.0116471578367054,0.0770138161632399,dtr,0,18346072.0,0.1460884860521674,30820330.0,73728749397551.67
random_control,Tetouan,214884960.0,256613136.0,0.0003,0.6766285512868403,0.0416117442461351,0.2723590054273564,dtr,1,17620462.0,0.327435017066358,99994944.0,1.988157565618351e+16
random_control,Tetouan,57981584.0,85991936.0,0.0003,0.1404810533919646,0.0089886929684629,0.0604034481711128,dtr,2,10652571.0,0.0919533633034954,39722276.0,1640073515454064.0
random_control,Tetouan,173781728.0,223687808.0,0.0003,0.5530194614320376,0.0331511353918661,0.2201807236325688,dtr,3,11711502.0,0.2174262648723164,77077432.0,1.5138850961013328e+16
random_control,Tetouan,46942796.0,51511768.0,0.0003,0.2807112800302726,0.011760210385546,0.0858238359883059,dtr,4,18359852.0,0.1456223556361346,46801448.0,366145875397754.7
random_control,Tetouan,99139016.0,123346208.0,0.0003,0.28691640440347,0.0130584488312403,0.1100258372317145,dtr,5,12852660.0,0.1639862183230387,48906268.0,4015276535529977.5
random_control,Tetouan,39191292.0,62335864.0,0.0003,0.086107850033263,0.0073005349064866,0.0432771433685736,dtr,6,11583780.0,0.0682150259586848,37475472.0,702607780380992.6
random_control,Tetouan,208670768.0,221247808.0,0.0003,0.9100495726091348,0.0422455724328756,0.3244905338533518,dtr,7,16028372.0,0.2193833582496816,78547328.0,1.8972339867228468e+16
random_control,Tetouan,19106792.0,25397806.0,0.0003,0.0818253575842778,0.0040091467283976,0.0290077243253573,dtr,8,14357587.0,0.102575979489012,31393254.0,28492004467649.0
random_control,Tetouan,28191770.0,20276846.0,0.0003,0.1815534568374215,0.0095236986720313,0.0698272704799694,dtr,9,20318318.0,0.1120350828804822,24496534.0,37443925496474.22
random_control,Tetouan,56697264.0,79957104.0,0.001,0.1377653191952166,0.0140264416113495,0.0901438872749964,dtr,0,18760816.0,0.1754357984157208,39402724.0,811457493816070.0
random_control,Tetouan,151095648.0,196705072.0,0.001,0.4907970076418806,0.0278130224905908,0.1765431027331367,dtr,1,15612894.0,0.2411316724422851,77058072.0,9943191101845534.0
random_control,Tetouan,36943824.0,62169028.0,0.001,0.0760015430192146,0.0063779598955685,0.0404447254538391,dtr,2,12323953.0,0.0819283074314259,38438208.0,595565929680916.6
random_control,Tetouan,157959504.0,204896992.0,0.001,0.4577015830136986,0.0278777060254166,0.1848564955040759,dtr,3,11229017.0,0.274515719361644,65496392.0,1.2985515977434466e+16
random_control,Tetouan,47196396.0,47090980.0,0.001,0.2713113076263991,0.0148216506155828,0.1043184656025384,dtr,4,14103217.0,0.1420052091714897,45302568.0,443513158339390.06
random_control,Tetouan,120485808.0,163004688.0,0.001,0.3352776046941997,0.0151406692845436,0.1265927617247726,dtr,5,11188704.0,0.1736075608890999,70382616.0,6375575569100673.0
random_control,Tetouan,30001778.0,42857588.0,0.001,0.078237369009504,0.0067873515654355,0.0410464981193285,dtr,6,15030403.0,0.0691614552708054,28883992.0,221112825690488.84
random_control,Tetouan,275449952.0,314074880.0,0.001,0.9373621274611854,0.047229087135444,0.3425544036656676,dtr,7,16941894.0,0.2373627987172868,88531592.0,3.281320014578022e+16
random_control,Tetouan,16869486.0,13518209.0,0.001,0.0999344199640756,0.0058041969314217,0.0397494110448209,dtr,8,18926342.0,0.1010437251657301,29197726.0,34175458562879.14
random_control,Tetouan,20027080.0,27412524.0,0.001,0.1809226537960598,0.0079892505115518,0.0586664705866457,dtr,9,15947474.0,0.0691782516208502,33161996.0,30823317828411.223
random_control,Tetouan,50640084.0,67442624.0,0.003,0.1304020746180214,0.0125360301074882,0.0817681544395404,dtr,0,19388416.0,0.1697830118116785,43251076.0,691274494518419.1
random_control,Tetouan,124296176.0,172218624.0,0.003,0.3485892638868288,0.0241341395303607,0.1439689347627657,dtr,1,14419454.0,0.2241289641687779,69146968.0,7060936790670676.0
random_control,Tetouan,55541744.0,79843280.0,0.003,0.1301171561411484,0.0086578372865915,0.0619372233548254,dtr,2,11024665.0,0.0876074763920789,37309940.0,1490621397313812.8
random_control,Tetouan,185202704.0,250999472.0,0.003,0.6103873811395131,0.0388752093228201,0.2375867004809796,dtr,3,12264222.0,0.2340265700291632,70183376.0,1.9198564711871068e+16
random_control,Tetouan,20748998.0,20087764.0,0.003,0.1456734693636646,0.0126351595778639,0.0698037442369212,dtr,4,13088429.0,0.123691967927693,35013436.0,23473389058349.223
random_control,Tetouan,70411952.0,107958424.0,0.003,0.1951841940098201,0.010082785738632,0.0788715080119572,dtr,5,13076336.0,0.196549047754979,68428608.0,2318775845278633.0
random_control,Tetouan,37271504.0,50330848.0,0.003,0.0924486362248704,0.0069700286258012,0.0444874908586875,dtr,6,14353103.0,0.0511292564955782,27025754.0,386433783394526.9
random_control,Tetouan,274662976.0,286857792.0,0.003,0.984987782410885,0.0503066728512446,0.3790762409162677,dtr,7,15160786.0,0.1449651574827934,83701664.0,3.332927447129089e+16
random_control,Tetouan,16757008.0,25064312.0,0.003,0.0532941034711624,0.0037223513160521,0.0247701205185913,dtr,8,10956887.0,0.0963838298029804,29965650.0,59584326632263.805
random_control,Tetouan,45044144.0,25652136.0,0.003,0.2540789404201319,0.0141437030397355,0.1036809252788381,dtr,9,23338404.0,0.1012088157548713,17754212.0,311768581963640.9
random_control,Tetouan,76848736.0,48442304.0,0.01,0.4874683771384252,0.0312465312890708,0.1981478992613855,dtr,0,24051804.0,0.0795504453240848,19842144.0,1275151911814413.0
random_control,Tetouan,145090480.0,182639872.0,0.01,0.4902392406001759,0.0325513584539294,0.2006863089784914,dtr,1,13211733.0,0.1740457108329119,68195152.0,9596046533800946.0
random_control,Tetouan,27746018.0,44990100.0,0.01,0.071574899715567,0.008003876156484,0.0458524087913672,dtr,2,15167215.0,0.0664503636255941,30800096.0,218340343625859.9
random_control,Tetouan,71036848.0,112488200.0,0.01,0.2136143884265789,0.0146683570152769,0.0860378503671721,dtr,3,12465787.0,0.1460778271348533,56605716.0,2496089406342938.5
random_control,Tetouan,29543826.0,28271072.0,0.01,0.1677939040076649,0.0110563883402695,0.0717093429330388,dtr,4,14042042.0,0.0660450730764583,35945780.0,117889001903367.69
random_control,Tetouan,35591940.0,49403596.0,0.01,0.1482722436157302,0.0047665085488309,0.0387967258392868,dtr,5,12470331.0,0.1209143926754241,29514114.0,396888878325743.4
random_control,Tetouan,26797014.0,35040524.0,0.01,0.0814718240655234,0.0065708400992055,0.0413925127913557,dtr,6,14602870.0,0.044627787066939,27311478.0,115165696129390.23
random_control,Tetouan,228023824.0,254216368.0,0.01,0.6911826270479782,0.0367518590064719,0.2785760488551872,dtr,7,13616751.0,0.08900005708301,80836472.0,2.261763102334019e+16
random_control,Tetouan,17523138.0,24084410.0,0.01,0.098351247763944,0.0059004786695974,0.0387999389703545,dtr,8,10117263.0,0.0592353768809571,31854458.0,38730141175356.805
random_control,Tetouan,19556206.0,13697363.0,0.01,0.1454078423838865,0.0115636228583753,0.0751531275244002,dtr,9,19161086.0,0.0685830042987573,28208730.0,10998030470142.805
standard,Tetouan,46763640.0,63471116.0,0.0,0.1307973208907043,0.0113159903946022,0.0722313749476513,standard,0,19843120.0,0.0363333424068105,40921732.0,414416225765829.0
standard,Tetouan,271636160.0,312084032.0,0.0,0.8772632620254411,0.0632263131750126,0.3865185067943574,standard,1,19812232.0,0.0996208764164825,108292984.0,3.2059737978492764e+16
standard,Tetouan,29917356.0,41292172.0,0.0,0.1005822010779423,0.0089420362686117,0.0581721928045769,standard,2,10337812.0,0.0144785005762114,31463312.0,291114221727254.2
standard,Tetouan,248380400.0,352446144.0,0.0,0.8661374357673485,0.0481374152004718,0.3016847521415441,standard,3,11820984.0,0.1370559511723197,103568688.0,3.4782679461912508e+16
standard,Tetouan,45638996.0,50777912.0,0.0,0.2330781938903009,0.0134252883338679,0.0928496221830025,standard,4,14536343.0,0.0224562573954055,40568332.0,483910993879124.2
standard,Tetouan,55328256.0,81266464.0,0.0,0.1130709619654955,0.0055386914367166,0.0452251892050003,standard,5,14636297.0,0.0166674498570421,41354232.0,1227157982553033.8
standard,Tetouan,35560244.0,50380488.0,0.0,0.0820016436882171,0.0057804269405702,0.0376907447495968,standard,6,13692864.0,0.020504023336919,31177432.0,357495149894854.56
standard,Tetouan,284504224.0,276362272.0,0.0,1.129194130518811,0.0613768071246643,0.4438754704915712,standard,7,16638299.0,0.0719094431682579,89415800.0,3.706300153451498e+16
standard,Tetouan,21709804.0,36929388.0,0.0,0.078255506758621,0.0048345522178957,0.0326510154990224,standard,8,12597831.0,0.0188807672795539,35706908.0,129130527900315.31
standard,Tetouan,37921524.0,24572286.0,0.0,0.2418662811877863,0.0211623275342086,0.1295443998347729,standard,9,22966160.0,0.0310737087725507,21176376.0,138661166975939.23
