block,block_start,lambda,seed,method,model,risk,speed,gain,hazard,n_obs,subspace,source
14,2005-01-12,0.01,1,dtr,dtr,0.7873446941375732,1.3407779932022095,0.005118060857057571,0.009200664441126952,279,sensor_residual_k3,subspace_ablation
15,2005-01-26,0.01,1,dtr,dtr,0.19084838032722473,2.018606662750244,0.08542508631944656,0.348087823203643,296,sensor_residual_k3,subspace_ablation
16,2005-02-11,0.01,1,dtr,dtr,0.16809608042240143,1.3082793951034546,0.0601937510073185,0.10302732178978957,281,sensor_residual_k3,subspace_ablation
17,2005-02-23,0.01,1,dtr,dtr,0.2232937514781952,0.8407312631607056,0.07869455963373184,0.055623601365592835,331,sensor_residual_k3,subspace_ablation
18,2005-03-09,0.01,1,dtr,dtr,0.4331375062465668,2.808095932006836,0.03243334963917732,0.25575002486957393,320,sensor_residual_k3,subspace_ablation
19,2005-03-23,0.01,1,dtr,dtr,0.17573778331279755,1.157148838043213,0.13564540445804596,0.18162830583814307,281,sensor_residual_k3,subspace_ablation
0,2004-06-30,0.03,1,dtr,dtr,0.2577967941761017,0.0,0.0,0.0,332,sensor_residual_k3,subspace_ablation
1,2004-07-14,0.03,1,dtr,dtr,0.33822643756866455,0.589765727519989,0.05710257589817047,0.01986162428090438,213,sensor_residual_k3,subspace_ablation
2,2004-07-31,0.03,1,dtr,dtr,0.6615962386131287,2.501310348510742,0.048782069236040115,0.3052076240435803,195,sensor_residual_k3,subspace_ablation
3,2004-08-11,0.03,1,dtr,dtr,0.5550085306167603,1.4069782495498657,0.010982440784573555,0.021740705733227634,220,sensor_residual_k3,subspace_ablation
4,2004-08-25,0.03,1,dtr,dtr,0.2865558862686157,1.578414797782898,0.13707011938095093,0.341495573472892,166,sensor_residual_k3,subspace_ablation
5,2004-09-08,0.03,1,dtr,dtr,0.30913397669792175,1.030644178390503,0.13904684782028198,0.1476993747599682,237,sensor_residual_k3,subspace_ablation
6,2004-09-22,0.03,1,dtr,dtr,0.17246827483177185,1.0603092908859253,0.045978743582963943,0.051691868797617474,201,sensor_residual_k3,subspace_ablation
7,2004-10-07,0.03,1,dtr,dtr,0.15949946641921997,2.3673222064971924,0.012876199558377266,0.07216098336056648,116,sensor_residual_k3,subspace_ablation
8,2004-10-20,0.03,1,dtr,dtr,0.2317977398633957,0.7426848411560059,0.2253606766462326,0.12430461629209144,322,sensor_residual_k3,subspace_ablation
9,2004-11-03,0.03,1,dtr,dtr,0.21671663224697113,4.305335521697998,0.04165448620915413,0.7721039721873963,305,sensor_residual_k3,subspace_ablation
10,2004-11-17,0.03,1,dtr,dtr,0.9202746748924255,1.8594954013824463,0.17267563939094543,0.5970645553767562,328,sensor_residual_k3,subspace_ablation
11,2004-12-01,0.03,1,dtr,dtr,0.2879014015197754,1.149946928024292,0.1841006577014923,0.24345064798181112,307,sensor_residual_k3,subspace_ablation
12,2004-12-17,0.03,1,dtr,dtr,0.791957676410675,1.5976122617721558,0.006847255863249302,0.017476695793478284,237,sensor_residual_k3,subspace_ablation
13,2005-01-01,0.03,1,dtr,dtr,0.23800775408744812,1.4250354766845703,0.042871780693531036,0.08706084442838548,224,sensor_residual_k3,subspace_ablation
14,2005-01-12,0.03,1,dtr,dtr,0.809337854385376,1.3407779932022095,0.004155400209128857,0.007470103230613717,279,sensor_residual_k3,subspace_ablation
15,2005-01-26,0.03,1,dtr,dtr,0.1762901395559311,2.018606662750244,0.06219390779733658,0.25342604748149616,296,sensor_residual_k3,subspace_ablation
16,2005-02-11,0.03,1,dtr,dtr,0.19357788562774658,1.3082793951034546,0.04569260776042938,0.07820723786720045,281,sensor_residual_k3,subspace_ablation
17,2005-02-23,0.03,1,dtr,dtr,0.18443715572357178,0.8407312631607056,0.06113973632454872,0.043215342162692794,331,sensor_residual_k3,subspace_ablation
18,2005-03-09,0.03,1,dtr,dtr,0.5049997568130493,2.808095932006836,0.023290274664759636,0.18365319620075393,320,sensor_residual_k3,subspace_ablation
19,2005-03-23,0.03,1,dtr,dtr,0.1855175942182541,1.157148838043213,0.11826997995376587,0.15836272652463942,281,sensor_residual_k3,subspace_ablation
0,2004-06-30,0.08,1,dtr,dtr,0.2293948233127594,0.0,0.0,0.0,332,sensor_residual_k3,subspace_ablation
1,2004-07-14,0.08,1,dtr,dtr,0.3119393587112427,0.589765727519989,0.06027143448591232,0.02096382812511069,213,sensor_residual_k3,subspace_ablation
2,2004-07-31,0.08,1,dtr,dtr,0.5560062527656555,2.501310348510742,0.025350423529744148,0.15860628003650767,195,sensor_residual_k3,subspace_ablation
3,2004-08-11,0.08,1,dtr,dtr,0.477241575717926,1.4069782495498657,0.010197128169238567,0.02018611046488153,220,sensor_residual_k3,subspace_ablation
4,2004-08-25,0.08,1,dtr,dtr,0.27366170287132263,1.578414797782898,0.14058677852153778,0.3502569544022085,166,sensor_residual_k3,subspace_ablation
5,2004-09-08,0.08,1,dtr,dtr,0.3582143783569336,1.030644178390503,0.10638835281133652,0.11300862578551218,237,sensor_residual_k3,subspace_ablation
6,2004-09-22,0.08,1,dtr,dtr,0.19111177325248718,1.0603092908859253,0.03449041768908501,0.0387760518671458,201,sensor_residual_k3,subspace_ablation
7,2004-10-07,0.08,1,dtr,dtr,0.1353723555803299,2.3673222064971924,0.006391635164618492,0.03582009401685392,116,sensor_residual_k3,subspace_ablation
8,2004-10-20,0.08,1,dtr,dtr,0.27411091327667236,0.7426848411560059,0.18228501081466675,0.10054490722303962,322,sensor_residual_k3,subspace_ablation
9,2004-11-03,0.08,1,dtr,dtr,0.23509088158607483,4.305335521697998,0.029746700078248978,0.5513822730776053,305,sensor_residual_k3,subspace_ablation
10,2004-11-17,0.08,1,dtr,dtr,1.0377644300460815,1.8594954013824463,0.13180063664913177,0.4557301122315328,328,sensor_residual_k3,subspace_ablation
11,2004-12-01,0.08,1,dtr,dtr,0.35544320940971375,1.149946928024292,0.1443386822938919,0.1908702889604284,307,sensor_residual_k3,subspace_ablation
12,2004-12-17,0.08,1,dtr,dtr,1.046669363975525,1.5976122617721558,0.007075354922562838,0.018058887835080993,237,sensor_residual_k3,subspace_ablation
13,2005-01-01,0.08,1,dtr,dtr,0.25234970450401306,1.4250354766845703,0.04606134444475174,0.09353797481689168,224,sensor_residual_k3,subspace_ablation
14,2005-01-12,0.08,1,dtr,dtr,0.8187134265899658,1.3407779932022095,0.005564814433455467,0.01000378692425302,279,sensor_residual_k3,subspace_ablation
15,2005-01-26,0.08,1,dtr,dtr,0.24172303080558777,2.018606662750244,0.055819034576416016,0.22744988710196265,296,sensor_residual_k3,subspace_ablation
16,2005-02-11,0.08,1,dtr,dtr,0.21504737436771393,1.3082793951034546,0.04908725619316101,0.08401750106876972,281,sensor_residual_k3,subspace_ablation
17,2005-02-23,0.08,1,dtr,dtr,0.2403361201286316,0.8407312631607056,0.045961894094944,0.03248720225443523,331,sensor_residual_k3,subspace_ablation
18,2005-03-09,0.08,1,dtr,dtr,0.4969061315059662,2.808095932006836,0.025242215022444725,0.19904503209114485,320,sensor_residual_k3,subspace_ablation
19,2005-03-23,0.08,1,dtr,dtr,0.18641823530197144,1.157148838043213,0.08678942173719406,0.11621046579336321,281,sensor_residual_k3,subspace_ablation
0,2004-06-30,0.0,1,standard,standard,0.3633093535900116,0.0,0.0,0.0,332,sensor_residual_target_orth_k2,subspace_ablation
1,2004-07-14,0.0,1,standard,standard,0.46581074595451355,0.589765727519989,0.06492885202169418,0.02258378792131944,213,sensor_residual_target_orth_k2,subspace_ablation
2,2004-07-31,0.0,1,standard,standard,1.1517995595932007,2.501310348510742,0.058177318423986435,0.36398950285391923,195,sensor_residual_target_orth_k2,subspace_ablation
3,2004-08-11,0.0,1,standard,standard,0.9711520671844482,1.4069782495498657,0.007894289679825306,0.015627439498058903,220,sensor_residual_target_orth_k2,subspace_ablation
4,2004-08-25,0.0,1,standard,standard,0.44631636142730713,1.578414797782898,0.17478039860725403,0.43544670949268705,166,sensor_residual_target_orth_k2,subspace_ablation
5,2004-09-08,0.0,1,standard,standard,0.4142194390296936,1.030644178390503,0.16940158605575562,0.17994301011498692,237,sensor_residual_target_orth_k2,subspace_ablation
6,2004-09-22,0.0,1,standard,standard,0.24140194058418274,1.0603092908859253,0.054374054074287415,0.06113034524597238,201,sensor_residual_target_orth_k2,subspace_ablation
7,2004-10-07,0.0,1,standard,standard,0.19944420456886292,2.3673222064971924,0.005534748081117868,0.03101791505915489,116,sensor_residual_target_orth_k2,subspace_ablation
8,2004-10-20,0.0,1,standard,standard,0.26728948950767517,0.7426848411560059,0.2417249083518982,0.13333081187048337,322,sensor_residual_target_orth_k2,subspace_ablation
9,2004-11-03,0.0,1,standard,standard,0.2477637678384781,4.305335521697998,0.04265890643000603,0.7907218189751611,305,sensor_residual_target_orth_k2,subspace_ablation
10,2004-11-17,0.0,1,standard,standard,0.9240242838859558,1.8594954013824463,0.21653863787651062,0.7487306605705648,328,sensor_residual_target_orth_k2,subspace_ablation
11,2004-12-01,0.0,1,standard,standard,0.3176860511302948,1.149946928024292,0.23048661649227142,0.3047904164859691,307,sensor_residual_target_orth_k2,subspace_ablation
12,2004-12-17,0.0,1,standard,standard,0.808178722858429,1.5976122617721558,0.010270826518535614,0.02621489750009962,237,sensor_residual_target_orth_k2,subspace_ablation
13,2005-01-01,0.0,1,standard,standard,0.2814019024372101,1.4250354766845703,0.06879080832004547,0.1396952905704252,224,sensor_residual_target_orth_k2,subspace_ablation
14,2005-01-12,0.0,1,standard,standard,0.7839218974113464,1.3407779932022095,0.008678670972585678,0.015601522069359698,279,sensor_residual_target_orth_k2,subspace_ablation
